Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
552.0	56.0	Penso di non portarlo domani.				 | avv temp | bridge verb | clit 3 | clit masch | clit ogg dir | fless 1 | indic pres | inf sempl | negaz prev | ogg dir | ogg masch | ogg sing | pensare | pro | trans | 
		Penzə ca no l'annughə cré.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Penzə də nə ppurtarlu quannə e ccrà.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	61.0	Mi è sembrato (che) tutto funzionasse bene.				 | aux E | avv mod | clit 1 | clit ogg indir | cong imperf | fless 3 | fless 3 | impers | inacc | inacc | indic pass pross | inerg | ogg indir | ogg sing | partic | pro | QP sogg | sembrare | sogg masch | sogg prev | sogg sing | subord | 
		Mə sapə ca scéssə tuttə bbùnə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		M’è ssembratə ca tuttə cosə funziunavə bbonə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
		M’è ssembratə ca tuttə cosə funziunassə bbonə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	62.0	Dove avrà mai messo quel libro tuo fratello? / Dove che abbia messo quel libro tuo fratello?				 | aux A | avv aspet | cong composto | dimostr | fless 3 | indic fut composto | interr dir | ogg def | ogg dir | ogg masch | ogg sing | partic | poss 2 | sogg def | sogg masch | sogg nom | sogg postv | trans | WH loc | WH semplice | 
		Cə saccə dovə u a mmissə frattə u livrə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Dovə arravə missə quiddu libbrə fratətə?	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	63.0	Parliamo a Stefania!				 | cong pres | cong princ | fless 4 | inerg | N proprio | ogg def | ogg femm | ogg indir | ogg sing | PP | PP def | PP sing | pro | 
		Dicimanghìə a Stefania.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Parlàmə a Stefania!	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	64.0	(A scuola, il bambino) ce lo puoi portare in moto.				 | clit 3 | clit climb | clit cluster | clit loc | clit masch | clit ogg dir | disl sx | fless 2 | indic pres | inf sempl | ogg def | ogg dir | ogg dir | ogg masch | ogg sing | potere | PP | PP | PP indef | PP indef | PP loc | PP sing | PP sing | pro | 
		A la scoulə u piccəninnə u putə portè chə la motociclettə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		A la scolə u criaturə ciu pu purtà chə la motocəclettə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	65.0	Prima che arrivi la nonna, preparate la tavola.				 | cong pres | fless 3 | imperat 5 | inacc | ogg def | ogg dir | ogg femm | ogg sing | pro | sogg def | sogg femm | sogg nom | sogg postv | trans | 
		Apprima ca véinə la nonnə, facitə acchiè prontə la taua.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Apprima ca véinə la nonnə, məttìtə la taua.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Primə ch’arrivə nonnə prəparatə la tavələ.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	67.0	Mi hanno chiesto dove Maria fosse andata				 | acc partic sogg | aux A | aux E | clit 1 | clit indir | cong composto | fless 3 | fless 6 | inacc | indic pass pross | interr indir | ogg indir | partic | pro | sogg def | sogg femm | sogg nom | sogg prev | trans | WH loc | WH semplice | 
		M'annə addəmannàtə addouvə stè Marì.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		M’annə ddummannatə dovə jèvə jutə Marìə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	69.0	Appena vi ho chiamato, siete corsi subito.				 | acc partic sogg | aux A | aux E | avv temp | clit 5 | clit ogg dir | fless 1 | fless 5 | inacc | indic pass pross | indic pass pross | ogg dir | ogg plur | partic | partic | pro | pro | subord | trans | 
		Comə vi sou cchiamatə sitə vənutə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Nonappenə v’è chiamatə sitə fijutə subbətə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	72.0	Me l'hai fatto proprio male, il compito!				 | acc partic clit | acc partic ogg | aux A | avv altri | avv mod | clit 1 | clit 3 | clit indir | clit masch | clit ogg dir | disl dx | fare | fless 2 | indic pass pross | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | trans | 
		U compətə u si fattə propjə malə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Mə l’a fattə propriə malamendə u combətə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	73.0	Non so cosa la mamma abbia comprato per cena				 | aux A | cong composto | fless 1 | fless 3 | indic pres | interr indir | negaz prev | ogg dir | partic | PP sing | pro | sapere | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | WH semplice | 
		Non saccə ce ccousə a ccattàtə mamətə pə mangià staseirə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Nə lu sacciə ch’a ccattatə mammà pə maggnà staserə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	74.0	Hanno chiamato Vincenzo.				 | aux A | fless 6 | indic pass pross | N proprio | ogg def | ogg dir | ogg masch | ogg sing | partic | pro | trans | 
		Onnə chiamatə Vincinzə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Annə chiamatə a Vəngenzə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	78.0	Mangialo!				 | clit 3 | clit masch | clit ogg dir | imperat 2 | ogg dir | ogg masch | ogg sing | trans | 
		Mangiatìllə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Màggnatəlu!	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	79.0	Dicendoglielo, ho fatto un errore.				 | aux A | bridge verb | clit 3 | clit 3 | clit cluster | clit masch | clit ogg dir | clit ogg indir | dire | fare | gerundio sempl | indic pass pross | ogg dir | ogg dir | ogg indef | ogg indir | ogg masch | ogg masch | ogg sing | ogg sing | ogg sing | partic | pro | subord | trans | trans | 
		A diccianghìleə so sbagliatə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Dəcennəcəlu è ccummissə nu sbagliə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	80.0	Vado a cercarlo.				 | clit 3 | clit masch | clit ogg dir | fless 1 | inacc | indic pres | inf sempl | ogg dir | ogg masch | ogg sing | pro | trans | 
		U vogghə a cchiàmə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		U vajə a ccercà.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	81.0	Da quel giorno, non l'ho più visto.				 | aux A | avv aspet | clit 3 | clit masch | clit ogg dir | dimostr | fless 1 | indic pass pross | negaz prev | ogg dir | ogg masch | ogg sing | partic | PP | PP def | PP sing | PP temp | pro | trans | 
		Da chedda dì no u so acchiatə chiù.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Da quiddu jurnə nə l’è chiù vistə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	83.0	Non lo vedo neanche.				 | avv altri | clit 3 | clit masch | clit ogg dir | fless 1 | indic pres | negaz postv | negaz prev | ogg dir | ogg masch | ogg sing | pro | trans | 
		No u affìttəchə propie.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Nə lu vedə manghə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	90.0	Non avendo nessuno visto mia moglie, non l'avete più aspettata.				 | acc partic clit | acc partic ogg | aux A | aux A | aux to C | avv aspet | clit 3 | clit femm | clit ogg dir | fless 5 | gerundio composto | indic pass pross | negaz accordo | negaz prev | negaz prev | ogg def | ogg dir | ogg dir | ogg femm | ogg femm | ogg sing | ogg sing | partic | partic | poss 1 | pro | QP neg | QP sogg | sogg indef | sogg postaux | sogg sing | subord | trans | trans | 
		Siccoumə məgghiàrəmə non e vənutə, non l'avìtə aspəttatə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Datəsə ca nissciunə a vvistə mujierəmə nə l’avitə cchiù aspəttatə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	93.0	Che abbia detto la verità?				 | aux A | bridge verb | cong composto | cong princ | dire | fless 3 | interr dir | interr sì/no | ogg def | ogg dir | ogg femm | ogg sing | partic | pro | trans | 
		Non saccə c’à ddittə u véirə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Arravə ditə la vərətà?	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	94.0	Ho l'impressione (che) Mario sia arrivato				 | acc partic sogg | aux E | avere | cong composto | fless 1 | fless 3 | inacc | indic pres | ogg def | ogg dir | ogg femm | ogg sing | partic | pro | sogg def | sogg masch | sogg nom | sogg prev | trans | 
		Mə sémbrə chə Mario jé arrəvatə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Tenghə l’imbressionə ch’è rrəvatə Mariə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	95.0	Ci si capisce poco.				 | clit loc | clit si | fless 3 | impers | indic pres | ogg dir | ogg indef | ogg sing | QP ogg dir | trans | 
		Non c'accapəscìmə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Cə capiscə pochə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	96.0	Avendo lei finito lo zucchero, gliene ho prestato un po'.				 | aux A | aux A | aux to C | clit 3 | clit ne | clit ogg indir | fless 1 | gerundio composto | indic pass pross | ogg dir | ogg indir | ogg masch | ogg sing | ogg sing | partic | partic | partit | pro | QP ogg dir | sogg femm | sogg postaux | sogg pron | sogg sing | subord | trans | trans | 
		Cə sou ddatə nu picchə də zucchərə pərcè non mə tənéivə propjə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Datəsə ca jessə a ffənutə u zucchərə cə n’è mbrəstatə nu pochə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	97.0	Bisogna che lo compri Alberto				 | bisogna | clit 3 | clit masch | clit ogg dir | cong pres | fless 3 | indic pres | ogg dir | ogg masch | ogg sing | pro | sogg def | sogg masch | sogg nom | sogg postv | trans | 
		Uol dire u ava ccattà Albertə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		L’ada ccattà Albertə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
		È nnəcəssariə ca lu ccattə Albertə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	98.0	Penso mangerebbero, se avessero fame				 | avere | bridge verb | condiz sempl | cong imperf | fless 1 | fless 6 | indic pres | ogg dir | ogg femm | ogg indef | ogg sing | omissione comp | pensare | pro | trans | 
		Penzə ch'avéssərə a mangè cə tènənə famə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Penzə ca magnassənə sə ttənessənə famə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
		Penzə ca magnassənə sə li tənessə famə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	103.0	Credo tutti abbiano passato l'esame				 | aux A | bridge verb | cong composto | credere | fless 1 | fless 6 | indic pres | ogg def | ogg dir | ogg masch | ogg sing | omissione comp | partic | pro | QP sogg | sogg prev | trans | 
		Pénzəchə ca tuttə so 'sciùtə bbùnə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Penzə ca tuttə quandə annə passatə l’esamə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	104.0	Qualcuno mi aiuti; per favore!				 | clit 1 | clit ogg dir | cong pres | cong princ | fless 3 | ogg dir | omissione comp | PP sing | QP sogg | sogg prev | trans | 
		Quacchedunə mə déssə na manə, pə ffavourə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Qualchedunə m’aiutassə chə ppiacerə!	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	105.0	Il pensiero (che)arriverà domani mi sconvolge				 | avv temp | clit 1 | clit ogg dir | fless 3 | inacc | indic fut sempl | indic pres | ogg dir | pro | psico | sogg def | sogg masch | sogg nom | sogg prev | trans | 
		Soulə a u pənziérə ca cuddə avə arrəvè crè mə séndəchə malə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		U pənzerə ch’adda arrəvà quannə e ccrà mə sconvolgə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	108.0	Non ha lavato i piatti nessuno.				 | aux A | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | partic | QP neg | QP sogg | sogg indef | sogg postv | sogg sing | trans | 
		Nisciunə a llavatə i piattə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Nissciunə a llavatə i piattə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	117.0	Mario, (che) ho incontrato ieri, è partito stamattina				 | acc partic sogg | aux A | aux E | avv temp | fless 1 | fless 3 | inacc | indic pass pross | ogg dir | partic | pro | rel app | sogg def | sogg masch | sogg nom | trans | WH ogg dir | 
		Iérə mə so acchiàtə chə Mmàrio e mmo se n'e ssciutə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Mariə ch’è ngundratə aìrə jè ppartutə stammattinə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	118.0	Ho visto tutti i bambini.				 | aux A | fless 1 | indic pass pross | ogg def | ogg dir | ogg masch | ogg plur | partic | pro | QP ogg dir | trans | 
		So vvistə tutt'i piccənìnnə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		È vistə tuttə i criaturə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	119.0	Giorgio va a prendere il pane.				 | fless 3 | inacc | indic pres | inf sempl | N proprio | ogg def | ogg dir | ogg masch | ogg sing | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | subord | trans | 
		Giorgio va ppigghiə u panə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Giorgə va ppigghiə u panə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
		Giorgə va a pigghià u panə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	121.0	Ha rotto quella sedia.				 | aux A | dimostr | fless 3 | indic pass pross | ogg def | ogg dir | ogg femm | ogg sing | partic | pro | trans | 
		A ruttə chédda seggiə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		È rottə dda seggə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	123.0	Crede di potermelo mandare per posta				 | bridge verb | clit 1 | clit 3 | clit climb | clit cluster | clit indir | clit masch | clit ogg dir | credere | fless 3 | indic pres | inf doppio | ogg dir | ogg indir | ogg masch | ogg sing | potere | PP | PP indef | PP sing | presenza comp | pro | subord | trans | 
		Credə də puterməlu mannà pə postə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	125.0	Mi pare (che) queste sedie siano molto comode				 | agg | avv altri | clit 1 | clit indir | cong pres | essere | fless 3 | fless 6 | indic pres | ogg indir | pro | sogg def | sogg femm | sogg nom | sogg prev | 
		Mə parə ca i siggə so ccomədə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Mə parə ca sti seggə sonə commədə assà.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	126.0	Vederli è stato un piacere.				 | aux E | clit 6 | clit masch | clit ogg dir | essere | fless 3 | indic pass pross | inf sempl | ogg dir | ogg masch | ogg plur | partic | trans | 
		A vvədéiə mə so 'mprisciatə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Vəderli è statə nu piacerə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	130.0	Ha raccomandato mio figlio al professore.				 | aux A | fless 3 | indic pass pross | ogg def | ogg def | ogg dir | ogg indir | ogg masch | ogg masch | ogg sing | ogg sing | partic | poss 1 | PP | PP def | PP sing | pro | trans | 
		È rraccumandatə figghiəmə au professorə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	131.0	Andai a prendere il pane.				 | fless 1 | inacc | indic pass rem | inf sempl | ogg def | ogg dir | ogg masch | ogg sing | pro | trans | 
		Scìbbə a pəgghià u panə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		So jutə a pigghià u panə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	133.0	È nato un bambino. L'hanno chiamato Vincenzo.				 | acc partic clit | acc partic ogg | acc partic sogg | aux A | aux E | clit 3 | clit masch | clit ogg dir | fless 3 | fless 6 | inacc | indic pass pross | indic pass pross | N proprio | ogg dir | ogg masch | ogg sing | partic | partic | pro | sogg indef | sogg masch | sogg nom | sogg postv | sogg sing | trans | 
		Avə avutə nu piccəninnə e u uonnə chiamatə Vəncinzə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		È nnatə nu criaturə. L’annə chiamatə Vingenzə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	138.0	Che bel libro mi hai regalato!				 | agg | aux A | clit 1 | clit indir | escl | fless 2 | indic pass pross | ogg dir | ogg indir | ogg masch | ogg sing | partic | pro | trans | WH complesso | WH ogg dir | 
		Je propriə nu bellə livrə cuddə che mi si ddatə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Chə bbellu libbrə m a rrialatə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
		Quandə è bbellə u libbrə ca m a rrialatə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	140.0	Salutami tua cognata.				 | clit 1 | clit indir | imperat 2 | ogg def | ogg dir | ogg femm | ogg sing | poss 2 | trans | 
		Salùtamə a ssórətə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Salutəmə a ssorətə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	141.0	Non parlandone, glielo hai fatto capire lo stesso.				 | acc partic ogg | aux A | avv altri | clit 3 | clit 3 | clit cluster | clit masch | clit ne | clit ogg dir | clit ogg indir | fare | fless 2 | gerundio sempl | indic pass pross | inerg | inf sempl | negaz prev | ogg dir | ogg indir | ogg masch | ogg sing | ogg sing | partic | pro | subord | trans | 
		Da i mossə che si fattə u a ccapitə lo stessə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Nə pparlannə də quiddu fattə cə l’a fattə capì u stessə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	142.0	Ma, tu (che) sei qui, potrai vedere tutto				 | avv loc | essere | fless 2 | indic fut sempl | indic pres | inf sempl | ogg dir | potere | pro | QP ogg dir | sogg prev | sogg pron | trans | 
		Ma tu ca sta qua pu vadè tuttə cosə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	144.0	Posso non mandarlo subito ma mandarlo domani.				 | avv temp | avv temp | clit 3 | clit 3 | clit masch | clit masch | clit ogg dir | clit ogg dir | coord disg | coord VP | fless 1 | indic pres | inf sempl | inf sempl | negaz costituente | negaz prev | ogg dir | ogg dir | ogg masch | ogg masch | ogg sing | ogg sing | potere | pro | trans | trans | 
		Cə no u pozzəkə mandà subətə, u mangə crè.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Pozzə nə mannarlu subbətə ma mannarlu quannə e ccrà.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	145.0	Avendo la maestra parlato solo con te, non sapeva tutto				 | aux A | aux to C | avv altri | fless 3 | gerundio composto | indic imperf | inerg | negaz prev | ogg indef | PP | PP def | PP sing | pro | QP ogg dir | sogg def | sogg femm | sogg nom | sogg postaux | sogg sing | subord | trans | 
						
552.0	146.0	Crediamo tu possa farcela				 | bridge verb | clit 3 | clit cluster | clit femm | clit loc | clit ogg dir | cong pres | credere | fare | fless 2 | fless 4 | indic pres | inf sempl | ogg dir | omissione comp | potere | pro | sogg prev | sogg pron | trans | 
		Pənzamə chə cə la fascə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Pənzamə ca tu cə la pu fa.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	149.0	Pensa di potermici portare domani, al mare				 | avv temp | bridge verb | clit 1 | clit climb | clit cluster | clit loc | clit ogg dir | disl dx | fless 3 | indic pres | inf doppio | ogg dir | pensare | potere | PP | PP indef | PP loc | presenza comp | pro | subord | trans | 
		Penzə che mə poutə portà crè a u marə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
		Penzə ca m’adda putè purtà quannə e ccrà a mmarə.	Lesina	Lesina,Foggia,Puglia	Dauno-appenninico	
						
552.0	150.0	Bisogna che nessuno faccia rumore				 | bisogna | cong pres | fare | fless 3 | indic pres | ogg dir | ogg indef | ogg masch | ogg sing | pro | QP neg | QP sogg | sogg prev | trans | 
		Non sitə facénnə rəmourə.	Capurso	Capurso,Bari,Puglia	Apulo-barese	
