Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Cu nu fuma chiu lu gianni nce voe nu miracolo	Lecce	Lecce,Lecce,Puglia	Salentino centrale	 | avv aspet | clit loc | fless 3 | fless 3 | indic pres | indic pres | negaz prev | N proprio | ogg masch | ogg sing | presenza comp | sogg postv | volere | 
		Finche' lu Gianni spiccia de fumare, nci ole nu miraculu	Lecce2	Lecce,Lecce,Puglia	Salentino centrale	 | clit loc | fless 3 | fless 3 | impers | indic pres | inerg | inf sempl | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Finche' lu Gianni nu fuma cchiui, nci ole nu miraculu	Lecce2	Lecce,Lecce,Puglia	Salentino centrale	 | avv aspet | clit loc | fless 3 | impers | indic pres | inerg | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Pə n’fè fumuì kiè Giannə, cə vəlessə nu məraclə	Liscia	Liscia,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Fuma, fuma hai da pregà Dio per non fumà più	Lubriano	Lubriano,Viterbo,Lazio	Laziale centro-settentrionale	 | avv aspet | fless 2 | imperat 2 | imperat 2 | imperat 2 | indic pres | inf sempl | inf sempl | negaz prev | ogg def | ogg dir | ogg masch | ogg sing | pro | subord | 
		Ci vole nu miraculu cu non fuma chiui lu Gianni.	Maglie	Maglie,Lecce,Puglia	Salentino meridionale	
		Ce vole un miracolo perché Gianni non fumi più	Marchigiano	Civitanova Marche,Macerata,Marche	Maceratese	 | avv aspet | clit loc | cong pres | fless 3 | fless 3 | impers | indic pres | inerg | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Ci tu pens ca giann ng a fumè chi a sperà ntr a nu mracle	Martina Franca	Martina Franca,Taranto,Puglia	Apulo-barese	 | avere | avere | avv aspet | clit loc | fless 2 | fless 2 | fless 3 | indic pres | indic pres | indic pres | inf sempl | inf sempl | negaz prev | poss 2 | PP | PP | presenza comp | presenza comp | 
		Pəcché Giannə nən fumə chiù, cə vəlessə nu miraclə	Martinsicuro	Martinsicuro,Teramo,Abruzzo	Teramano	
		Pəcché Giannə nən fumə chiù, cə vo nu miraclə	Martinsicuro	Martinsicuro,Teramo,Abruzzo	Teramano	
		Ava capttà u mracolo ca giann no ng ava fumà chiu	Massafra	Massafra,Taranto,Puglia	Apulo-barese	 | avere | avere | avv aspet | clit loc | fless 3 | fless 3 | inf sempl | inf sempl | negaz prev | N proprio | ogg dir | ogg masch | ogg sing | presenza comp | pro | sogg prev | 
		Purcè giuann ng fum chiu ng vole nu mracl	Massafra	Massafra,Taranto,Puglia	Apulo-barese	 | avv aspet | clit loc | clit loc | fless 3 | fless 3 | impers | indic pres | inerg | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Pi Gianni un fumari chiù ci voli un miracolu.	Mazara del Vallo	Mazara del Vallo,Trapani,Sicilia	Occidentale	
		Ci vole nu mracolo cu no nc fuma chiu gianne	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avv aspet | clit loc | fless 3 | fless 3 | impers | indic pres | indic pres | inerg | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg postv | sogg sing | sogg sing | subord | volere | 
		Cu Gianne non ci fuma chiu n ci vole nu mraclo	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avv aspet | clit loc | clit loc | fless 3 | fless 3 | impers | indic pres | indic pres | inerg | negaz prev | N proprio | presenza comp | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Ci Gianne non c a fumà chiu ci vole nu mracolo	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avere | avv aspet | clit loc | clit loc | fless 3 | fless 3 | impers | indic pres | inerg | inf sempl | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Cu non c fuma chiu gianne serve nu mracolo	Monteiasi 2	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | avv aspet | clit loc | fless 3 | fless 3 | impers | indic pres | indic pres | inerg | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg postv | sogg sing | sogg sing | subord | volere | 
		Cunnu fuma chiui lu Gianni ‘nciole nu miraculu.	Monteroni	Monteroni di Lecce,Lecce,Puglia	Salentino centrale	
		---	Monterotondo	Monterotondo,Roma,Lazio	Romanesco	 | avv aspet | clit loc | cong pres | fless 3 | fless 3 | impers | indic pres | inerg | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Per farlo smette da fumà a Gianni ci vuole nu miracolo	Morolo	Morolo,Frosinone,Lazio	Romanesco	 | avv aspet | clit loc | clit ogg indir | fless 3 | fless 3 | impers | indic pres | inerg | inf composto | inf sempl | N proprio | PP | PP def | PP sing | sogg masch | sogg nom | sogg postv | sogg sing | sogg sing | subord | volere | 
		Pì Gianni un fumari cchiù, ci voli un m(i)raculu	Mussomeli	Mussomeli,Caltanissetta,Sicilia	Area metafonetica centrale	
		P’un fari fumari cchiù Gianni, ci voli un m(i)raculu	Mussomeli	Mussomeli,Caltanissetta,Sicilia	Area metafonetica centrale	
		Pe(r)cchè Giannə nu' fummə chiù, cə vò o mirachələ	Napoli	Napoli,Napoli,Campania	Napoletano	 | avv aspet | clit loc | cong pres | fless 3 | fless 3 | impers | indic pres | inerg | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Nciole nu miraculu cu face spicciare di fumare Gianni	Nardò	Nardò,Lecce,Puglia	Salentino centrale	
		Ci vo un miracolo pe fa smette di fumà Gianni	Orvietano	Orvieto,Terni,Umbria	Meridionale-occidentale e viterbese	 | clit loc | fless 3 | fless 3 | impers | indic pres | inerg | inf composto | inf sempl | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg postv | sogg sing | sogg sing | subord | volere | 
		Pi gianni un fumari cchiù ci vulissi un miracolo	Palermo10	Palermo,Palermo,Sicilia	Occidentale	
		P’ un fumari cchiù Gianni, ci voli un miraculu	Palermo3	Palermo,Palermo,Sicilia	Occidentale	
		Pi gianni un fumari cchiù ci vuoli un miraculu	Palermo4	Palermo,Palermo,Sicilia	Occidentale	
		Pi gianni un fumari cchiù ci vulissi un miracolo	Palermo5	Palermo,Palermo,Sicilia	Occidentale	
		Pe ffà smettə di fumà a Giannə, cə vo nu miraculə	Pescara1	Pescara,Pescara,Abruzzo	Abruzzese orientale adriatico	 | clit loc | fare | fless 3 | impers | indic pres | inerg | inf doppio | N proprio | sogg def | sogg masch | sogg nom | sogg nom | sogg postv | sogg sing | subord | volere | 
		PicchÃ¨ GiannÉ nin fumÉ cchiÃ¹, ce vo nu miraclÉ	Pianella1	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv aspet | clit loc | fless 3 | fless 3 | impers | indic per cong | indic pres | inerg | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Pe nÉn fa fuma' cchiÃ¹ GiannÉ, cÉ vo nu miraculÉ	Pianella10	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	
		Pe nÉn fa fumÃ  cchiÃ¹ GiannÉ cÉ vo nu miraclÉ	Pianella2	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv aspet | clit loc | fare | fless 3 | fless 3 | impers | indic per cong | indic pres | inerg | inf composto | negaz prev | N proprio | ogg def | ogg masch | ogg sing | sogg indef | sogg masch | sogg masch | sogg nom | sogg postv | sogg sing | subord | volere | 
		Pe nÉn fÃ  fumÃ  cchiÃ¹ a GiannÉ, cÉ vo nu mirachÉlÉ	Pianella3	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv aspet | clit loc | fare | fless 3 | fless 3 | impers | indic per cong | indic pres | inerg | inf composto | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		CÉ vo nu mirachÉlÉ pe nÉn fa fumÃ  cchiÃ¹ GiannÉ	Pianella4	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv aspet | clit loc | fare | fless 3 | fless 3 | impers | indic pres | inerg | inf composto | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg postv | sogg sing | sogg sing | subord | volere | 
		Pe non fa fumÃ  cchiÃ¹ GiannÉ, cÉ vo nu miraclÉ	Pianella5	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv aspet | clit loc | fare | fless 3 | fless 3 | impers | indic pres | inerg | inf doppio | negaz prev | N proprio | passivo | sogg indef | sogg indef | sogg masch | sogg nom | sogg nom | sogg sing | sogg sing | subord | volere | 
		CÉ vo nu miraclÉ pe nÉn fa fumÃ  cchiÃ¹ GiannÉ	Pianella6	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv aspet | clit loc | fare | fless 3 | fless 3 | impers | indic pres | inerg | inf doppio | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Pe ffÃ  smettÉ GiannÉ dÉ fumÃ , cÉ vo nu miraclÉ	Pianella7	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv aspet | clit loc | impers | indic pres | inerg | inf doppio | inf sempl | N proprio | ogg masch | ogg sing | sogg indef | sogg nom | sogg nom | sogg postv | sogg sing | subord | volere | 
		Pe nÃÂn fa fumÃÂ  cchiÃÂ¹ GiannÃÂ, cÃÂ vulessÃÂ nu miraclÃÂ	Pianella8	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv aspet | clit loc | cong imperf | cong princ | fare | fless 3 | fless 3 | impers | inerg | inf sempl | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		PeccÃÂ² GiannÃÂ nÃÂn fumÃÂ cchiÃÂ¹, cÃÂ vo proprjÃÂ nu miraclÃÂ	Pianella9	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | avv altri | avv aspet | clit loc | fless 3 | fless 3 | impers | indic per cong | indic pres | indic pres | inerg | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Ppi nun fari fumari accjÃÂ¹ a gGjanni, ci voli n'mirÃÂ kulu	Ragusa	Ragusa,Ragusa,Sicilia	Area metafonetica sud-orientale	 | avv aspet | clit loc | fare | fless 3 | impers | indic pres | inerg | inf sempl | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg postv | sogg prev | sogg sing | subord | volere | 
		Ci voli n'mirÃÂ kulu ppi nun fari fumari accjÃÂ¹ a gGjanni	Ragusa	Ragusa,Ragusa,Sicilia	Area metafonetica sud-orientale	 | avv aspet | clit loc | fare | fless 3 | impers | indic pres | inerg | inf sempl | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Pe nun fallo fumà più ci vuole un miracolo	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv aspet | clit loc | fless 3 | fless 3 | impers | indic pres | inerg | inf sempl | inf sempl | negaz prev | pro | sogg indef | sogg masch | sogg nom | sogg nom | sogg postv | sogg sing | subord | volere | 
		Pe fa smette Gianni de fumà ci vuole un miracolo	Romanesco	Roma,Roma,Lazio	Romanesco	 | clit loc | fare | fless 3 | fless 3 | impers | indic pres | inerg | inf doppio | inf sempl | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Pe fa smette Gianni de fumà ce vo un miracolo	Romanesco	Roma,Roma,Lazio	Romanesco	 | clit loc | fare | fless 3 | fless 3 | impers | indic pres | inerg | inf doppio | inf sempl | N proprio | ogg dir | ogg masch | ogg sing | sogg indef | sogg masch | sogg nom | sogg postv | sogg sing | subord | volere | 
		Ce vò un miracolo perché Gianni non fumi più	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv aspet | clit loc | cong pres | fless 3 | fless 3 | impers | indic pres | inerg | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Pe fallo smette de fumà, ci vuole un miracolo	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv aspet | clit 3 | clit loc | fless 3 | impers | indic pres | inerg | inf doppio | inf sempl | sogg indef | sogg masch | sogg nom | sogg postv | sogg sing | subord | volere | 
		Pe non fa fumà più Gianni, ce vole un miracolo	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv aspet | clit loc | fless 3 | fless 3 | impers | indic pres | inerg | inf doppio | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Pe fa smette Gianni de fumà ci vuole un miracolo	Romanesco	Roma,Roma,Lazio	Romanesco	 | avv aspet | clit loc | impers | indic pres | inerg | inf doppio | inf sempl | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		P’cchè Giann nun fumass cchiù, ce vulesse nu miracol’	Salerno	Salerno,Salerno,Campania	Napoletano	
		Pe non fa fumà chijù a Gianni, ce vò nu meracule.	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Pe non fa fumà chijù a Gianni, ce vò nu meracule.	San Marco in Lamis2	San Marco in Lamis,Foggia,Puglia	Garganico	
		Ca Ggiànne nen füme cchjü, ce vô nu miràcule.	San Valentino	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		Giànne vôce nu miràcule pe nen fàrelu fumä cchjü.	San Valentino	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		Pì smettiri di fumari Gianni hav’a succèdiri cacchi ccosa	Sinagra	Sinagra,Messina,Sicilia	Messinese	
		Cu no fuma cchiui lu Gianni, ci vole nu miraculu	Soleto	Soleto,Lecce,Puglia	Salentino centrale	
		Cu lu gianni no fuma chiui ci ulia nu miracolo	Squinzano	Squinzano,Lecce,Puglia	Salentino centrale	 | avv aspet | clit loc | fless 3 | fless 3 | impers | indic imperf | indic pres | inerg | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Ci vol nu mracl pi no fa fumà chiu giann	Taranto	Taranto,Taranto,Puglia	Apulo-barese	 | avv aspet | clit loc | fare | fless 3 | fless 3 | impers | indic pres | inerg | inf sempl | inf sempl | negaz prev | N proprio | PP | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg sing | sogg sing | subord | volere | 
		Pə ffa furnì a Giannə e fummà cə vo nu miracolo	Torre del Greco	Torre del Greco,Napoli,Campania	Napoletano	
		Pe(r)cchè Giuannə nu fumə chiù, cə vò nu mirachələ	Torre del Greco1	Torre del Greco,Napoli,Campania	Napoletano	 | avv aspet | clit loc | cong pres | fless 3 | fless 3 | impers | indic pres | inerg | negaz prev | N proprio | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Nci ole nu miraculu ca lu gianni nu fuma chiui	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	 | avv aspet | clit loc | fless 3 | fless 3 | impers | indic pres | indic pres | inerg | negaz prev | N proprio | presenza comp | sogg def | sogg indef | sogg masch | sogg masch | sogg nom | sogg nom | sogg postv | sogg prev | sogg sing | sogg sing | subord | volere | 
		Poita Gianni no fummit prus, ci ’oit u miracullu	Villacidro	Villacidro,Medio Campidano,Sardegna	Logudorese-Campidanese Campidanese	
						
589.0	75.0	Avrei voluto che venissero i miei amici				 | aux A | condiz composto | cong imperf | fless 1 | fless 6 | inacc | partic | poss 1 | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | subord | volere | 
		Arebbe voluto che vinissero li mi amici	Bagnoregio	Bagnoregio,Viterbo,Lazio	Laziale centro-settentrionale	 | aux A | condiz composto | cong imperf | fless 1 | fless 6 | inacc | partic | poss 1 | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | subord | volere | 
		Ia ulutu cu venenu li amici mei	Campi Salentina	Campi Salentina,Lecce,Puglia	Salentino centrale	
		Vulev ka m'nivan l'amic me	Campobasso	Campobasso,Campobasso,Molise	Meridionale Intermedio Molisano	
		Essa volutə chə venevənə e cumpagnə miə	Cardito	Cardito,Napoli,Campania	Napoletano	 | aux A | condiz composto | fless 1 | fless 6 | inacc | indic imperf | indic per cong | partic | poss 1 | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | subord | volere | 
		Essa volutə chə fossərə venutə l’amici reˈ miie	Cardito1	Cardito,Napoli,Campania	Napoletano	 | aux A | aux E | condiz composto | cong composto | fless 1 | fless 6 | inacc | partic | poss 1 | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | subord | volere | 
		Essa volutə chə fossərə venutə e cumpagnə miə	Cardito2	Cardito,Napoli,Campania	Napoletano	 | aux A | condiz composto | cong composto | fless 1 | fless 6 | inacc | partic | poss 1 | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | subord | volere | 
		Essa volutə chə vənevənə e cumpagnə mie	Cardito3	Cardito,Napoli,Campania	Napoletano	 | aux A | condiz composto | fless 1 | fless 6 | inacc | indic imperf | inf sempl | partic | poss 1 | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | subord | volere | 
			Cardito4	Cardito,Napoli,Campania	Napoletano	
		Era vuluto cu erno vinuto l amice mia	Carosino	Carosino,Taranto,Puglia	Salentino settenrionale	 | aux E | aux E | fless 1 | fless 6 | inacc | partic | partic | partic | poss 1 | presenza comp | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | subord | volere | 
		M foss piacečeut s mnoìvan l cumpbeagn	Castiglione Messer Marino	Castiglione Messer Marino,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Ero contento se vinivino li mi amici	Civita di Bagnoregio 1	Bagnoregio,Viterbo,Lazio	Meridionale-occidentale e viterbese	 | agg | aux E | fless 1 | fless 6 | inacc | indic imperf | indic imperf | partic | poss 1 | pro | sogg def | sogg masch | sogg nom | sogg plur | sogg postv | sogg sing | subord | volere | 
		Era ulutu cu bbeninu li amici mia	Copertino	Copertino,Lecce,Puglia	Salentino centrale	
