Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		N’ jè viste poc de case tante belle.	San Marco in Lamis2	San Marco in Lamis,Foggia,Puglia	Garganico	
		De cäse sciù bbèlle n'àje vêšte pôche.	San Valentino	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		Àje vêste pôche cäse ssciú bbèlle.	San Valentino	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		N'àje vêšte pôche de cäse accusciò bbèlle.	San Valentino	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		. Àje vêste pôche cäse ssciú bbèlle	San Valentino in Abruzzo Citeriore	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		De cäse sciù bbèlle n'àje vêšte pôche.	San Valentino in Abruzzo Citeriore	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		N'àje vêšte pôche de cäse accusciò bbèlle	San Valentino in Abruzzo Citeriore	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		Casi accussì belli picca nn’haiu vistu	Sinagra	Sinagra,Messina,Sicilia	Messinese	
		N’aggiu viste poche de case cusì belle	Soleto	Soleto,Lecce,Puglia	Salentino centrale	
		Aggiu iste picca case belle cussì	Squinzano	Squinzano,Lecce,Puglia	Salentino centrale	 | agg | aux A | fless 1 | indic pass pross | ogg dir | ogg femm | ogg plur | partic | partit | pro | QP ogg dir | trans | 
		Agghi vist poc cas così bell	Taranto	Taranto,Taranto,Puglia	Apulo-barese	 | agg | aux A | fless 1 | indic pass pross | ogg dir | ogg femm | ogg plur | partic | pro | QP ogg dir | trans | 
		Nn’aggia vistə pochə e case bellə cummə a chestə	Torre del Greco	Torre del Greco,Napoli,Campania	Napoletano	
		N’agg vistə pochə e casə accussì bellə	Torre del Greco1	Torre del Greco,Napoli,Campania	Napoletano	 | agg | aux A | clit ne | fless 1 | indic pass pross | ogg dir | ogg femm | ogg plur | partic | partit | pro | QP ogg dir | trans | 
		N aggiu viscte picca de case cussì belle	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	 | acc partic ogg | agg | aux A | clit ne | fless 1 | indic pass pross | ogg dir | ogg femm | ogg plur | partic | partit | pro | QP ogg dir | trans | 
		Nd’appu biu pagu de cosas aìcci bellas!	Villacidro	Villacidro,Medio Campidano,Sardegna	Logudorese-Campidanese Campidanese	
						
589.0	34.0	Hai letto niente su questa storia?				 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Hai letto niente su sta storia?	Bagnoregio	Bagnoregio,Viterbo,Lazio	Laziale centro-settentrionale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Ha lettu nienti su sta storia?	Campi Salentina	Campi Salentina,Lecce,Puglia	Salentino centrale	
		Nn si lett nient e sta storij?	Campobasso	Campobasso,Campobasso,Molise	Meridionale Intermedio Molisano	
		Hai lettə gnentə ˈngoppə a chesta storiə?	Cardito	Cardito,Napoli,Campania	Napoletano	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Hai liggiutə gnentə 'ngoppə a sta storiə?	Cardito1	Cardito,Napoli,Campania	Napoletano	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Hai lettə caccosə 'ngoppə a chesta storiə?	Cardito2	Cardito,Napoli,Campania	Napoletano	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP ogg dir | sogg sing | trans | 
		Ma 'ngoppə a stu fattə nun hai lettə gnentə?	Cardito3	Cardito,Napoli,Campania	Napoletano	 | aux A | dimostr | fless 2 | indic pass pross | interr sì/no | negaz prev | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Hai liggiutə gnentə 'ngoppe a sta storiə?	Cardito4	Cardito,Napoli,Campania	Napoletano	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		E lietto niente sopra a scta sctoria	Carosino	Carosino,Taranto,Puglia	Salentino settenrionale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Sì lett co cosa ngima a štu fatt?	Castiglione Messer Marino	Castiglione Messer Marino,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Hai letto niente su sta storia?	Civita di Bagnoregio 1	Bagnoregio,Viterbo,Lazio	Meridionale-occidentale e viterbese	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Ha lettu quacche cosa sobbra sta storia?	Copertino	Copertino,Lecce,Puglia	Salentino centrale	
		Hai lettu nenzi su sta storia?	Cutrofiano	Cutrofiano,Lecce,Puglia	Salentino centrale	
		E lettu niente sobbra a scta sctoria	Faggiano	Faggiano,Taranto,Puglia	Salentino settenrionale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		A lettu nienti sobbra sta storia?	Francavilla Fontana	Francavilla Fontana,Brindisi,Puglia	Salentino settenrionale	
		Ha lett coccos e sta storiә?	Gragnano	Gragnano,Napoli,Campania	Napoletano	
		E liggiuto quaccheccosa sobbra a sctu fatto	Grottaglie	Grottaglie,Taranto,Puglia	Salentino settenrionale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP ogg dir | sogg sing | trans | 
		E liggiuto niente sobbra a scta sctoria	Grottaglie	Grottaglie,Taranto,Puglia	Salentino settenrionale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		As liggiu calincuna cosa de custa storia?	Iglesias	Iglesias,Carbonia-Iglesias,Sardegna	Logudorese-Campidanese Campidanese	
		Si lettə caccosə də ssa sctoriə?	Lanciano	Lanciano,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Nzi lett niend di sta storia?	Lanciano	Lanciano,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Sci letti niente ssu quella storia loco	L'Aquila	L'Aquila,L'Aquila,Abruzzo	Mediano cicolano-Reatino-aquilano	
		A lettu nienti su sta storia	Lecce	Lecce,Lecce,Puglia	Salentino centrale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Hai ntisu nienti de sta storia?	Lecce	Lecce,Lecce,Puglia	Salentino centrale	
		A lettu nienzi subbra sta storia?	Lecce2	Lecce,Lecce,Puglia	Salentino centrale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Sə lettə nìendə ngjmə a sa štorìə	Liscia	Liscia,Chieti,Abruzzo	Abruzzese orientale adriatico	
		Ma tu c'èè capito niente su sta storia?	Lubriano	Lubriano,Viterbo,Lazio	Laziale centro-settentrionale	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | QP neg | QP ogg dir | sogg pron | sogg sing | trans | 
		Leggisti gnenti su sta storia?	Maglie	Maglie,Lecce,Puglia	Salentino meridionale	
		Si letto niente su sta storia?	Marchigiano	Civitanova Marche,Macerata,Marche	Maceratese	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Ng a liscat nudd sop a sta storia	Martina Franca	Martina Franca,Taranto,Puglia	Apulo-barese	 | aux A | clit loc | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Si lettə nində su šta štoriə/a?	Martinsicuro	Martinsicuro,Teramo,Abruzzo	Teramano	
		A lisciut quacchecosa su chesta storia	Massafra	Massafra,Taranto,Puglia	Apulo-barese	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP ogg dir | sogg sing | trans | 
		A lisciut nudd su sta storia	Massafra	Massafra,Taranto,Puglia	Apulo-barese	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Liggisti nenti in capu sta storia?	Mazara del Vallo	Mazara del Vallo,Trapani,Sicilia	Occidentale	
		E liggiuto niente d scta sctoria	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		E liggiuto niente sopra a sctu fatto	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		E lietto niente sobbr a scta sctoria	Monteiasi	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		E liggiuto niente sobbra a sctu fatto	Monteiasi 2	Monteiasi,Taranto,Puglia	Salentino settenrionale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		A lettu nienti su sta storia?	Monteroni	Monteroni di Lecce,Lecce,Puglia	Salentino centrale	
		Sai qualcosa de sta storia?	Monterotondo	Monterotondo,Roma,Lazio	Romanesco	 | dimostr | fless 2 | indic pres | interr dir | PP | PP def | PP sing | pro | QP ogg dir | sapere | sogg sing | trans | 
		Si letto niente de sta storia?	Morolo	Morolo,Frosinone,Lazio	Romanesco	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Nenti ha liggiutu ‘ncapu sta storia?	Mussomeli	Mussomeli,Caltanissetta,Sicilia	Area metafonetica centrale	
		Nun hai liggiutə gnentə 'ngoppə a sta storiə?	Napoli	Napoli,Napoli,Campania	Napoletano	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | negaz prev | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Ha littu nienti di sta storia?	Nardò	Nardò,Lecce,Puglia	Salentino centrale	
		N'hai letto niente de sta storia?	Orvietano	Orvieto,Terni,Umbria	Meridionale-occidentale e viterbese	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | negaz prev | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Liggisti niente ri dda storia?	Palermo10	Palermo,Palermo,Sicilia	Occidentale	
		Liggisti (quacchi) cosa supra sta storia?	Palermo3	Palermo,Palermo,Sicilia	Occidentale	
		Liggisti niente/cuosa supra sta stuoria?	Palermo4	Palermo,Palermo,Sicilia	Occidentale	
		Liggisti niente ri dda storia?	Palermo5	Palermo,Palermo,Sicilia	Occidentale	
		I lettə nində su sta storijə?	Pescara1	Pescara,Pescara,Abruzzo	Abruzzese orientale adriatico	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		I lett nindÉ su stu fattÉ?	Pianella1	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		I lettÉ caccosÉ sopr a sta storjÉ?	Pianella10	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	
		Nin si lettÉ nindÉ dÉ sta storjÉ?	Pianella2	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | negaz prev | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Si lettÉ nindÉ soprÉ a Å¡ta storiÉ?	Pianella3	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		I lettÉ caccosÉ su Å¡to fattÉ?	Pianella4	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP ogg dir | sogg sing | trans | 
		I lettÉ caccosÉ su Å¡ta storiÉ	Pianella4	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP ogg dir | sogg sing | trans | 
		I lettÉ nindÉ su sta storia?	Pianella5	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		I lettÉ caccosÉ su stu fattÉ?	Pianella6	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Chi lettÉ caccosÉ sopr a stu fattÉ?	Pianella7	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP ogg dir | sogg sing | trans | 
		I lettÃÂ nindÃÂ dÃÂ ÃÂ¡ta storjÃÂ?	Pianella8	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		I lettÃÂ niendÃÂ su sta storjÃÂ?	Pianella9	Pianella,Pescara,Abruzzo	Abruzzese orientale adriatico	 | aux E | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Nun ligghÃ¬sti nenti supra a sta storja?	Ragusa	Ragusa,Ragusa,Sicilia	Area metafonetica sud-orientale	 | aux A | dimostr | fless 2 | indic pass rem | interr dir | negaz accordo | negaz prev | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		C'hai letto gnente su sta storia?	Romanesco	Roma,Roma,Lazio	Romanesco	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | WH in situ | 
		Hai letto niente de sta storia?	Romanesco	Roma,Roma,Lazio	Romanesco	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		C'hai letto gnente su sta storia?	Romanesco	Roma,Roma,Lazio	Romanesco	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Hai letto qualcosa su sta storia?	Romanesco	Roma,Roma,Lazio	Romanesco	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP ogg dir | sogg sing | trans | 
		C'hai letto su sta storia?	Romanesco	Roma,Roma,Lazio	Romanesco	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP ogg dir | sogg sing | trans | 
		---	Romanesco	Roma,Roma,Lazio	Romanesco	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Hai letto niente su sta storia?	Romanesco	Roma,Roma,Lazio	Romanesco	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		Hai letto qualcosa su sta storia?	Romanesco	Roma,Roma,Lazio	Romanesco	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP ogg dir | sogg sing | trans | 
		E’ lett quaccos’ ncopp a stu fatt?	Salerno	Salerno,Salerno,Campania	Napoletano	
		Ha lette cacche cosa sope stu fatte?	San Marco in Lamis	San Marco in Lamis,Foggia,Puglia	Garganico	
		Ha lette cacche cosa sope stu fatte?	San Marco in Lamis2	San Marco in Lamis,Foggia,Puglia	Garganico	
		Nînd'í leggiüte de stu fàtte?	San Valentino	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		Í leggiüte nînde de stu fàtte?	San Valentino	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		Nînd'í leggiüte de stu fàtte?	San Valentino in Abruzzo Citeriore	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		Í leggiüte nînde de stu fàtte?	San Valentino in Abruzzo Citeriore	San Valentino in Abruzzo Citeriore,Pescara,Abruzzo	Abruzzese orientale adriatico	
		C’a liggiùtu supra a sta storia?	Sinagra	Sinagra,Messina,Sicilia	Messinese	
		Hai lettu nienzi su sta storia?	Soleto	Soleto,Lecce,Puglia	Salentino centrale	
		A lettu nienti su sta storia	Squinzano	Squinzano,Lecce,Puglia	Salentino centrale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		E litt qualcheccosa su sta stori	Taranto	Taranto,Taranto,Puglia	Apulo-barese	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP ogg dir | QP ogg dir | sogg sing | trans | 
		Haia lettə nientə ncopp’a cchesta storia?	Torre del Greco	Torre del Greco,Napoli,Campania	Napoletano	
		Hai lettə gnentə ˈngoppə a sta storiə?	Torre del Greco1	Torre del Greco,Napoli,Campania	Napoletano	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		A liettu nienzi su scta sctoria	Trepuzzi	Trepuzzi,Lecce,Puglia	Salentino centrale	 | aux A | dimostr | fless 2 | indic pass pross | interr dir | partic | PP | PP def | PP sing | pro | QP neg | QP ogg dir | sogg sing | trans | 
		As liggiu ca(lli)ncua cosa/ nudda (??) de custa storia?	Villacidro	Villacidro,Medio Campidano,Sardegna	Logudorese-Campidanese Campidanese	
						
589.0	35.0	Non ha lavato i piatti nessuno				 | aux A | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | partic | QP neg | QP sogg | sogg indef | sogg postv | sogg sing | trans | 
		N'ha lavato li piatti gnuno	Bagnoregio	Bagnoregio,Viterbo,Lazio	Laziale centro-settentrionale	 | aux A | fless 3 | indic pass pross | negaz accordo | negaz prev | ogg def | ogg dir | ogg masch | ogg plur | partic | QP neg | QP sogg | sogg indef | sogg postv | sogg sing | trans | 
		Cieddri ha lavatu li piatti	Campi Salentina	Campi Salentina,Lecce,Puglia	Salentino centrale	
		Nn'a lavat i piatt nisciun	Campobasso	Campobasso,Campobasso,Molise	Meridionale Intermedio Molisano	
